t_s,state_kettle,power_kettle,state_fan,power_fan,state_beam_projector,power_beam_projector,state_laptop_charger,power_laptop_charger,state_minipc,power_minipc
14.6,1,1260.7773,1,39.9194,1,48.8194,1,44.2355,0,0.0
14.616666666666667,1,1260.6421,1,39.932,1,49.2583,1,47.1989,0,0.0
14.633333333333333,1,1257.9635,1,39.952,1,49.2354,1,45.3084,0,0.0
14.65,1,1259.3772,1,39.9002,1,49.632,1,47.1527,0,0.0
14.666666666666666,1,1258.3123,1,39.9298,1,49.2749,1,43.6453,0,0.0
14.683333333333334,1,1259.0347,1,39.9306,1,50.5844,1,38.4981,0,0.0
14.7,1,1259.9617,1,39.9454,1,48.1207,1,40.1522,0,0.0
14.716666666666667,1,1260.6035,1,39.9605,1,49.4657,1,47.7423,0,0.0
14.733333333333333,1,1260.8644,1,39.9926,1,49.4135,1,46.7964,0,0.0
14.75,1,1260.3765,1,39.9609,1,49.5157,1,42.0074,0,0.0
14.766666666666667,1,1260.8651,1,39.8956,1,49.7529,1,40.1274,0,0.0
14.783333333333333,1,1259.9729,1,39.9584,1,49.1148,1,38.4796,0,0.0
14.8,1,1258.028,1,39.9406,1,49.5906,1,40.1413,0,0.0
14.816666666666666,1,1261.2593,1,39.9514,1,49.2389,1,40.681,0,0.0
14.833333333333334,1,1261.3245,1,39.9405,1,49.5377,1,39.4477,0,0.0
14.85,1,1258.323,1,39.9566,1,49.2735,1,38.2583,0,0.0
14.866666666666667,1,1259.851,1,39.9121,1,49.1878,1,41.1946,0,0.0
14.883333333333333,1,1261.7618,1,39.9399,1,49.3437,1,37.8701,0,0.0
14.9,1,1260.4222,1,39.9563,1,49.157,1,37.7524,0,0.0
14.916666666666666,1,1258.2262,1,39.9585,0,0.0,1,52.1638,0,0.0
14.933333333333334,1,1260.9635,1,39.9275,0,0.0,1,43.6483,0,0.0
14.95,1,1262.4221,1,39.9452,0,0.0,1,44.2373,0,0.0
14.966666666666667,1,1259.627,1,39.9189,0,0.0,1,46.9928,0,0.0
14.983333333333333,1,1259.4963,1,39.9408,0,0.0,1,41.6985,0,0.0
15.0,1,1261.2605,1,39.9489,0,0.0,1,43.6265,0,0.0
15.016666666666667,1,1261.2953,1,39.9425,0,0.0,1,39.5705,0,0.0
15.033333333333333,1,1259.7245,1,39.9194,0,0.0,1,38.9929,0,0.0
15.05,1,1259.7202,1,39.9204,0,0.0,1,39.1206,0,0.0
15.066666666666666,1,1260.7585,1,39.9227,0,0.0,1,40.5632,0,0.0
15.083333333333334,1,1261.0967,1,39.9294,0,0.0,1,42.5476,0,0.0
15.1,1,1261.9027,1,39.9579,0,0.0,1,39.4707,0,0.0
15.116666666666667,1,1260.7592,1,39.9569,0,0.0,1,39.3063,0,0.0
15.133333333333333,1,1259.4783,1,39.9562,0,0.0,1,37.7578,0,0.0
15.15,1,1261.8497,1,39.9325,0,0.0,1,38.4229,0,0.0
15.166666666666666,1,1262.9906,1,39.9544,0,0.0,1,39.199,0,0.0
15.183333333333334,1,1262.6421,1,39.9709,0,0.0,1,41.3598,0,0.0
15.2,1,1259.9528,1,39.9514,0,0.0,1,55.885,0,0.0
15.216666666666667,1,1260.985,1,39.966,0,0.0,1,47.248,0,0.0
15.233333333333333,1,1262.4753,1,39.9983,0,0.0,1,42.2454,0,0.0
15.25,1,1262.8763,1,39.9341,0,0.0,1,40.92,0,0.0
15.266666666666667,1,1262.6389,1,39.9403,0,0.0,1,41.1539,0,0.0
15.283333333333333,1,1259.9755,1,39.9905,0,0.0,1,39.0575,0,0.0
15.3,1,1260.5514,1,39.9675,0,0.0,1,39.372,0,0.0
15.316666666666666,1,1262.7568,1,39.9509,0,0.0,1,40.2011,0,0.0
15.333333333333334,1,1262.127,1,39.9434,0,0.0,1,52.191,0,0.0
15.35,1,1261.2773,1,39.9314,0,0.0,1,45.9515,0,0.0
15.366666666666667,1,1260.4937,1,39.964,0,0.0,1,46.4797,0,0.0
15.383333333333333,1,1260.2644,1,39.9406,0,0.0,1,39.5406,0,0.0
15.4,1,1260.6761,1,39.9536,0,0.0,1,43.3914,0,0.0
15.416666666666666,1,1261.5458,1,39.9373,0,0.0,1,38.8997,0,0.0
15.433333333333334,1,1261.9562,1,39.9212,0,0.0,1,39.3906,0,0.0
15.45,1,1261.8898,1,39.9477,0,0.0,1,51.507,0,0.0
15.466666666666667,1,1261.7804,1,39.9531,0,0.0,1,47.222,0,0.0
15.483333333333333,1,1261.7865,1,39.9447,0,0.0,1,56.9315,0,0.0
15.5,1,1262.1619,1,39.958,0,0.0,1,58.0732,0,0.0
15.516666666666667,1,1259.9353,1,39.9541,0,0.0,1,50.8269,0,0.0
15.533333333333333,1,1259.8921,1,39.9251,0,0.0,1,52.7799,0,0.0
15.55,1,1261.6248,1,39.9584,0,0.0,1,52.5545,0,0.0
15.566666666666666,1,1262.285,1,39.9464,0,0.0,1,50.8283,0,0.0
15.583333333333334,1,1261.9965,1,39.9556,0,0.0,1,50.6274,0,0.0
15.6,1,1261.2834,1,39.9335,0,0.0,1,59.44,0,0.0
15.616666666666667,1,1258.8799,1,39.9561,0,0.0,1,49.4724,0,0.0
15.633333333333333,1,1260.3024,1,39.9335,0,0.0,1,44.74,0,0.0
15.65,1,1261.1062,1,39.9127,0,0.0,1,41.6048,0,0.0
15.666666666666666,1,1261.1221,1,39.9655,0,0.0,1,39.8052,0,0.0
15.683333333333334,1,1258.942,1,39.9714,0,0.0,1,39.8234,0,0.0
15.7,1,1260.8583,0,0.0,0,0.0,1,40.2944,0,0.0
15.716666666666667,1,1261.469,0,0.0,0,0.0,1,40.2477,0,0.0
15.733333333333333,1,1259.2518,0,0.0,0,0.0,1,38.434,0,0.0
15.75,1,1259.8113,0,0.0,0,0.0,1,41.0247,0,0.0
15.766666666666667,1,1261.1849,0,0.0,0,0.0,1,39.6418,0,0.0
15.783333333333333,1,1261.3372,0,0.0,0,0.0,1,39.3742,0,0.0
15.8,1,1260.1946,0,0.0,0,0.0,1,49.6519,0,0.0
15.816666666666666,1,1258.7904,0,0.0,0,0.0,1,52.0763,0,0.0
15.833333333333334,1,1261.7256,0,0.0,0,0.0,1,42.4727,0,0.0
15.85,1,1261.5715,0,0.0,0,0.0,1,47.5192,0,0.0
15.866666666666667,1,1261.379,0,0.0,0,0.0,1,46.3994,0,0.0
15.883333333333333,1,1259.4426,0,0.0,0,0.0,1,42.6113,0,0.0
15.9,1,1260.6614,0,0.0,0,0.0,1,41.8858,0,0.0
15.916666666666666,1,1260.9591,0,0.0,0,0.0,1,41.9307,0,0.0
15.933333333333334,1,1260.6912,0,0.0,0,0.0,1,58.478,0,0.0
15.95,1,1259.0096,0,0.0,0,0.0,1,43.5617,0,0.0
15.966666666666667,1,1261.1814,0,0.0,0,0.0,1,48.191,0,0.0
15.983333333333333,1,1260.799,0,0.0,0,0.0,1,44.375,0,0.0
16.0,1,1259.714,0,0.0,0,0.0,1,40.964,0,0.0
16.016666666666666,1,1260.0247,0,0.0,0,0.0,1,39.4537,0,0.0
16.033333333333335,1,1260.8671,0,0.0,0,0.0,1,38.7496,0,0.0
16.05,1,1260.4121,0,0.0,0,0.0,1,38.8748,0,0.0
16.066666666666666,1,1258.9089,0,0.0,0,0.0,1,39.0876,0,0.0
16.083333333333332,1,1257.0819,0,0.0,0,0.0,1,38.1687,0,0.0
16.1,1,1257.9093,0,0.0,0,0.0,1,38.3325,0,0.0
16.116666666666667,1,1260.1714,0,0.0,0,0.0,1,41.1791,0,0.0
16.133333333333333,1,1258.7533,0,0.0,0,0.0,1,41.3954,0,0.0
16.15,1,1260.3381,0,0.0,0,0.0,1,47.748,0,0.0
16.166666666666668,1,1261.1542,0,0.0,0,0.0,1,40.2626,0,0.0
16.183333333333334,1,1260.5995,0,0.0,0,0.0,1,39.1849,0,0.0
16.2,1,1259.4128,0,0.0,0,0.0,1,39.406,0,0.0
16.216666666666665,1,1258.2535,0,0.0,0,0.0,1,38.3108,0,0.0
16.233333333333334,1,1259.5902,0,0.0,0,0.0,1,40.2272,0,0.0
16.25,1,1259.6702,0,0.0,0,0.0,1,40.7044,0,0.0
16.266666666666666,1,1258.9518,0,0.0,0,0.0,1,38.0075,0,0.0
16.283333333333335,1,1257.8701,0,0.0,0,0.0,1,38.2709,0,0.0
16.3,1,1260.4272,0,0.0,0,0.0,1,38.6744,0,0.0
16.316666666666666,1,1260.4756,0,0.0,0,0.0,1,42.2506,0,0.0
16.333333333333332,1,1260.0256,0,0.0,0,0.0,1,42.9433,0,0.0
16.35,1,1258.1404,0,0.0,0,0.0,1,41.2899,0,0.0
16.366666666666667,1,1259.2653,0,0.0,0,0.0,1,41.2818,0,0.0
16.383333333333333,1,1260.1362,0,0.0,0,0.0,1,39.3896,0,0.0
16.4,1,1259.645,0,0.0,0,0.0,1,38.5496,0,0.0
16.416666666666668,1,1257.4081,0,0.0,0,0.0,1,39.7316,0,0.0
16.433333333333334,1,1258.751,0,0.0,0,0.0,1,38.6682,0,0.0
16.45,1,1260.3052,0,0.0,0,0.0,1,41.0149,0,0.0
16.466666666666665,1,1260.3126,0,0.0,0,0.0,1,38.3769,0,0.0
16.483333333333334,1,1257.5172,0,0.0,0,0.0,1,40.0829,0,0.0
16.5,1,1259.2502,0,0.0,0,0.0,1,40.2255,0,0.0
16.516666666666666,1,1260.407,0,0.0,0,0.0,1,41.8214,0,0.0
16.533333333333335,1,1260.078,0,0.0,0,0.0,1,41.0285,0,0.0
16.55,1,1259.8237,0,0.0,0,0.0,1,40.2783,0,0.0
16.566666666666666,1,1257.2499,0,0.0,0,0.0,1,41.2584,0,0.0
16.583333333333332,1,1258.8928,0,0.0,0,0.0,1,40.6795,0,0.0
16.6,1,1259.9414,0,0.0,0,0.0,1,39.6253,0,0.0
16.616666666666667,1,1259.5981,0,0.0,0,0.0,1,38.2636,0,0.0
16.633333333333333,1,1259.5942,0,0.0,0,0.0,1,40.6805,0,0.0
16.65,1,1257.7504,0,0.0,0,0.0,1,39.4681,0,0.0
16.666666666666668,1,1258.5404,0,0.0,0,0.0,1,39.3756,0,0.0
16.683333333333334,1,1259.8545,0,0.0,0,0.0,1,38.6731,0,0.0
16.7,1,1260.7416,0,0.0,0,0.0,1,38.087,0,0.0
16.716666666666665,1,1258.8572,0,0.0,0,0.0,1,38.8233,0,0.0
16.733333333333334,1,1256.8549,0,0.0,0,0.0,1,38.4509,0,0.0
16.75,1,1258.6487,0,0.0,0,0.0,1,38.1717,0,0.0
16.766666666666666,1,1260.4662,0,0.0,0,0.0,1,38.8276,0,0.0
16.783333333333335,1,1258.9257,0,0.0,0,0.0,1,38.9298,0,0.0
16.8,1,1256.8328,0,0.0,0,0.0,1,39.8878,0,0.0
16.816666666666666,1,1257.599,0,0.0,0,0.0,1,41.4606,0,0.0
16.833333333333332,1,1259.3495,0,0.0,0,0.0,1,38.8504,0,0.0
16.85,1,1259.645,0,0.0,0,0.0,1,39.2618,0,0.0
16.866666666666667,1,1258.7211,0,0.0,0,0.0,1,40.2191,0,0.0
16.883333333333333,1,1257.2336,0,0.0,0,0.0,1,41.9401,0,0.0
16.9,1,1257.9453,0,0.0,0,0.0,1,39.9346,0,0.0
16.916666666666668,1,1259.3442,0,0.0,0,0.0,1,38.9188,0,0.0
16.933333333333334,1,1258.9248,0,0.0,0,0.0,1,37.5785,0,0.0
16.95,1,1256.957,0,0.0,0,0.0,1,49.7924,0,0.0
16.966666666666665,1,1255.7809,0,0.0,0,0.0,1,45.2031,0,0.0
16.983333333333334,1,1257.984,0,0.0,0,0.0,1,39.4811,0,0.0
17.0,1,1259.8792,0,0.0,0,0.0,1,38.0238,0,0.0
17.016666666666666,1,1259.0894,0,0.0,0,0.0,1,45.1852,0,0.0
17.033333333333335,1,1256.8008,0,0.0,0,0.0,1,49.189,0,0.0
17.05,1,1258.752,0,0.0,0,0.0,1,44.8538,0,0.0
17.066666666666666,1,1260.0619,0,0.0,0,0.0,1,42.8497,0,0.0
17.083333333333332,1,1259.6558,0,0.0,0,0.0,1,43.5632,0,0.0
17.1,1,1259.5354,0,0.0,0,0.0,1,50.5462,0,0.0
17.116666666666667,1,1259.1647,0,0.0,0,0.0,1,42.3513,0,0.0
17.133333333333333,1,1260.1481,0,0.0,0,0.0,1,40.0276,0,0.0
17.15,1,1259.0734,0,0.0,0,0.0,1,47.532,0,0.0
17.166666666666668,1,1258.0701,0,0.0,0,0.0,1,47.7444,0,0.0
17.183333333333334,1,1258.6216,0,0.0,0,0.0,1,40.6478,0,0.0
17.2,1,1259.6785,0,0.0,0,0.0,1,51.2503,0,0.0
17.216666666666665,1,1259.9076,0,0.0,0,0.0,1,52.2625,1,25.5045
17.233333333333334,1,1258.0974,0,0.0,0,0.0,1,47.6532,1,26.8039
17.25,1,1257.4337,0,0.0,0,0.0,1,42.4397,1,26.2166
17.266666666666666,1,1257.1915,0,0.0,0,0.0,1,37.6448,1,26.3041
17.283333333333335,1,1259.2498,0,0.0,0,0.0,1,41.8118,1,26.2418
17.3,1,1258.9984,0,0.0,0,0.0,1,39.1808,1,27.1332
17.316666666666666,1,1258.3914,0,0.0,0,0.0,1,38.5344,1,26.5467
17.333333333333332,1,1255.6565,0,0.0,0,0.0,1,37.5994,1,26.6751
17.35,1,1257.8879,0,0.0,0,0.0,1,39.917,1,19.4966
17.366666666666667,1,1258.4725,0,0.0,0,0.0,1,38.6308,1,25.2842
17.383333333333333,1,1258.7477,0,0.0,0,0.0,1,57.6499,1,27.0293
17.4,1,1258.1113,0,0.0,0,0.0,1,44.0157,1,27.5773
17.416666666666668,1,1258.3679,0,0.0,0,0.0,1,42.6513,1,26.455
17.433333333333334,1,1258.0919,0,0.0,0,0.0,1,38.4771,1,27.2805
17.45,1,1258.7682,0,0.0,0,0.0,1,38.3193,1,27.4661
17.466666666666665,1,1258.4058,0,0.0,0,0.0,1,38.6882,1,26.8814
17.483333333333334,1,1258.162,0,0.0,0,0.0,1,38.9978,1,25.3409
17.5,1,1258.8026,0,0.0,0,0.0,1,40.4354,1,26.4471
17.516666666666666,1,1259.2716,0,0.0,0,0.0,1,39.8228,1,26.9614
17.533333333333335,1,1255.8077,0,0.0,0,0.0,1,38.6265,1,26.0961
17.55,1,1258.5048,0,0.0,0,0.0,1,37.6412,1,25.8719
17.566666666666666,1,1258.8563,0,0.0,0,0.0,1,38.9021,1,25.4535
17.583333333333332,1,1258.6387,0,0.0,0,0.0,1,40.6528,1,26.4551
17.6,1,1256.0315,0,0.0,0,0.0,1,40.1942,1,26.4085
17.616666666666667,1,1256.5049,0,0.0,0,0.0,1,39.3293,1,26.1629
17.633333333333333,1,1258.4254,0,0.0,0,0.0,1,38.8142,1,27.6264
17.65,1,1259.3433,0,0.0,0,0.0,1,39.2903,1,27.3111
17.666666666666668,1,1259.6305,0,0.0,0,0.0,1,40.2152,1,27.1984
17.683333333333334,1,1258.2426,0,0.0,0,0.0,1,45.4737,1,26.6038
17.7,1,1256.0051,0,0.0,0,0.0,1,46.3015,1,27.2747
17.716666666666665,1,1258.285,0,0.0,0,0.0,1,42.3255,1,26.6784
17.733333333333334,1,1258.3159,0,0.0,0,0.0,1,41.8295,1,27.4317
17.75,1,1258.3254,0,0.0,0,0.0,1,39.1623,1,26.4891
17.766666666666666,1,1257.4636,0,0.0,0,0.0,1,39.1887,1,27.1279
17.783333333333335,1,1255.7742,0,0.0,0,0.0,1,38.6831,1,26.434
17.8,1,1258.307,0,0.0,0,0.0,1,39.7778,1,27.527
17.816666666666666,1,1258.1748,0,0.0,0,0.0,1,39.3089,1,27.1603
17.833333333333332,1,1257.3213,0,0.0,0,0.0,1,40.8375,1,27.7047
17.85,1,1255.082,0,0.0,0,0.0,1,45.4652,1,26.188
17.866666666666667,1,1256.8186,0,0.0,0,0.0,1,39.3162,1,27.3708
17.883333333333333,1,1258.1655,0,0.0,0,0.0,1,39.2982,1,27.287
17.9,1,1258.6335,0,0.0,0,0.0,1,40.4914,1,26.6445
17.916666666666668,1,1258.7611,0,0.0,0,0.0,1,39.6752,1,26.4721
17.933333333333334,1,1258.052,0,0.0,0,0.0,1,40.4502,1,26.1831
17.95,1,1258.7854,0,0.0,0,0.0,1,39.7808,1,25.9905
17.966666666666665,1,1254.6271,0,0.0,0,0.0,1,40.2398,1,26.0443
17.983333333333334,1,1252.3687,0,0.0,0,0.0,1,38.1369,1,25.4369
18.0,1,1255.6178,0,0.0,0,0.0,1,36.9644,1,25.9877
18.016666666666666,1,1255.3698,0,0.0,0,0.0,1,42.6167,1,27.1799
18.033333333333335,1,1254.7727,0,0.0,0,0.0,1,40.4192,1,26.194
18.05,1,1253.8232,0,0.0,0,0.0,1,37.6471,1,25.8434
18.066666666666666,1,1258.33,0,0.0,0,0.0,1,38.8446,1,26.6602
18.083333333333332,1,1254.4032,0,0.0,0,0.0,1,38.6557,1,27.2166
18.1,1,1254.9095,0,0.0,0,0.0,1,38.7887,1,27.3306
18.116666666666667,1,1254.08,0,0.0,0,0.0,1,38.0238,1,26.0017
18.133333333333333,1,1253.0637,0,0.0,0,0.0,1,37.9456,1,27.658
18.15,1,1253.3202,0,0.0,0,0.0,1,39.3155,1,27.6263
18.166666666666668,1,918.1479,0,0.0,0,0.0,1,41.8527,1,27.2638
18.183333333333334,1,1.6705,0,0.0,0,0.0,1,41.3007,1,26.378
18.2,1,1.6642,0,0.0,0,0.0,1,40.8829,1,27.3586
18.216666666666665,1,1.6313,0,0.0,0,0.0,1,40.8618,1,26.6517
18.233333333333334,1,1.6424,0,0.0,0,0.0,1,40.8357,1,27.4414
18.25,1,1.6373,0,0.0,0,0.0,1,38.8217,1,27.6019
18.266666666666666,1,1.6209,0,0.0,0,0.0,1,43.0429,1,26.7134
18.283333333333335,1,1.6329,0,0.0,0,0.0,1,46.412,1,25.899
18.3,1,1.5864,0,0.0,0,0.0,1,44.9796,1,26.5754
18.316666666666666,1,1.5828,0,0.0,0,0.0,1,46.2341,1,27.9747
18.333333333333332,1,1.5762,0,0.0,0,0.0,1,53.6404,1,27.1241
18.35,1,1.5862,0,0.0,0,0.0,1,46.5728,1,22.0319
18.366666666666667,1,1.5906,0,0.0,0,0.0,1,40.056,1,21.1257
18.383333333333333,1,1.5851,0,0.0,0,0.0,1,38.0983,1,21.3731
18.4,1,1.5839,0,0.0,0,0.0,1,38.6935,1,21.6822
18.416666666666668,1,1.5601,0,0.0,0,0.0,1,41.0222,1,22.6303
18.433333333333334,1,1.575,0,0.0,0,0.0,1,38.8976,1,26.6725
18.45,1,1.5809,0,0.0,0,0.0,1,39.0177,1,27.6212
18.466666666666665,1,1.5761,0,0.0,0,0.0,1,39.9103,1,27.1099
18.483333333333334,1,1.5888,0,0.0,0,0.0,1,39.4769,1,25.4753
18.5,1,1.5869,0,0.0,0,0.0,1,40.1518,1,27.2223
18.516666666666666,1,1.5736,0,0.0,0,0.0,1,38.4307,1,26.3067
18.533333333333335,1,1.5738,0,0.0,0,0.0,1,38.4447,1,26.9642
18.55,1,1.5782,0,0.0,0,0.0,1,38.2707,1,24.6969
18.566666666666666,1,1.554,0,0.0,0,0.0,1,37.6401,1,26.2632
18.583333333333332,1,1.5373,0,0.0,0,0.0,1,39.1876,1,26.5672
18.6,1,1.5799,0,0.0,0,0.0,1,38.7065,1,25.7106
18.616666666666667,1,1.5522,0,0.0,0,0.0,1,38.7265,1,26.0043
18.633333333333333,1,1.5535,0,0.0,0,0.0,1,39.4103,1,26.3471
18.65,1,1.5736,0,0.0,0,0.0,1,39.1956,1,27.2052
18.666666666666668,1,1.5283,0,0.0,0,0.0,1,39.0097,1,27.0522
18.683333333333334,1,1.6052,0,0.0,0,0.0,1,38.1171,1,26.9969
18.7,1,1.5885,0,0.0,0,0.0,1,38.9664,1,26.5219
18.716666666666665,1,1.583,0,0.0,0,0.0,1,39.7396,1,26.0492
18.733333333333334,1,1.5846,0,0.0,0,0.0,1,38.8477,1,27.7303
18.75,1,1.559,0,0.0,0,0.0,1,39.1139,1,26.7999
18.766666666666666,1,1.5687,0,0.0,0,0.0,1,38.9905,1,27.1519
18.783333333333335,1,1.5823,0,0.0,0,0.0,1,37.6049,1,26.1475
18.8,1,1.5629,0,0.0,0,0.0,1,39.0937,1,27.6004
18.816666666666666,1,1.5686,0,0.0,0,0.0,1,38.9736,1,26.9314
18.833333333333332,1,1.5597,0,0.0,0,0.0,1,38.0194,1,26.1499
18.85,1,1.5671,0,0.0,0,0.0,1,41.6427,1,26.6927
18.866666666666667,1,1.5817,0,0.0,0,0.0,1,42.9494,1,26.0331
18.883333333333333,1,1.5829,0,0.0,0,0.0,1,41.5363,1,27.1272
18.9,1,1.5815,0,0.0,0,0.0,1,39.3878,1,26.2028
18.916666666666668,1,1.5695,0,0.0,0,0.0,1,55.736,1,25.9471
18.933333333333334,1,1.5765,0,0.0,0,0.0,1,71.2884,1,25.5777
18.95,1,1.5762,0,0.0,0,0.0,1,39.4553,1,26.0894
18.966666666666665,1,1.5767,0,0.0,0,0.0,1,40.6108,1,26.9969
18.983333333333334,1,1.5503,0,0.0,0,0.0,1,40.3198,1,26.3889
19.0,1,1.5662,0,0.0,0,0.0,1,40.1243,1,25.8461
19.016666666666666,1,1.5862,0,0.0,0,0.0,1,39.0356,1,25.526
19.033333333333335,1,1.5961,0,0.0,0,0.0,1,39.1033,1,27.1609
19.05,1,1.5752,0,0.0,0,0.0,1,39.7894,1,26.8949
19.066666666666666,1,1.5941,0,0.0,0,0.0,1,37.9821,1,27.016
19.083333333333332,1,1.5775,0,0.0,0,0.0,1,37.854,1,25.8339
19.1,1,1.5901,0,0.0,0,0.0,1,38.4539,1,26.0078
19.116666666666667,1,1.5907,0,0.0,0,0.0,1,38.616,1,26.8582
19.133333333333333,1,1.5815,0,0.0,0,0.0,1,53.8232,1,27.0814
19.15,1,1.583,0,0.0,0,0.0,1,46.065,1,26.6342
19.166666666666668,1,1.5825,0,0.0,0,0.0,1,39.9832,1,25.5368
19.183333333333334,1,1.5675,0,0.0,0,0.0,1,41.187,1,25.1042
19.2,1,1.5916,0,0.0,0,0.0,1,44.9978,1,26.4275
19.216666666666665,1,1.5841,0,0.0,0,0.0,1,46.4116,1,26.0506
19.233333333333334,1,1.5894,0,0.0,0,0.0,1,48.3492,1,25.7646
19.25,1,1.5884,0,0.0,0,0.0,1,44.2018,1,26.3218
19.266666666666666,1,1.6339,0,0.0,0,0.0,1,39.2878,1,27.6901
19.283333333333335,1,1.5737,0,0.0,0,0.0,1,47.4549,1,26.2588
19.3,1,1.5981,0,0.0,0,0.0,1,47.0021,1,25.9785
19.316666666666666,1,1.5832,0,0.0,0,0.0,1,40.8,1,26.943
19.333333333333332,1,1.5912,0,0.0,0,0.0,1,38.8166,1,26.978
19.35,1,1.5907,0,0.0,0,0.0,1,37.241,1,20.4575
19.366666666666667,1,1.58,0,0.0,0,0.0,1,37.9627,1,25.345
19.383333333333333,1,1.5819,0,0.0,0,0.0,1,41.2527,1,21.7226
19.4,1,1.5764,0,0.0,0,0.0,1,37.9439,1,24.7569
19.416666666666668,1,1.562,0,0.0,0,0.0,1,38.4955,1,23.5888
19.433333333333334,1,1.5829,0,0.0,0,0.0,1,38.5728,1,26.7448
19.45,1,1.5764,0,0.0,0,0.0,1,70.5502,1,27.1978
19.466666666666665,1,1259.1384,0,0.0,0,0.0,1,56.7068,1,28.0346
19.483333333333334,1,1258.5544,0,0.0,0,0.0,1,43.5614,1,28.015
19.5,1,1258.4863,0,0.0,0,0.0,1,40.4654,1,27.2056
19.516666666666666,1,1255.9095,0,0.0,0,0.0,1,38.293,1,27.3164
19.533333333333335,1,1257.4978,0,0.0,0,0.0,1,38.0973,1,27.5117
19.55,1,1258.563,0,0.0,0,0.0,1,38.6936,1,26.8332
19.566666666666666,1,1259.2249,0,0.0,0,0.0,1,39.381,1,27.2628
19.583333333333332,1,1259.3544,0,0.0,0,0.0,1,39.3704,1,26.9669
19.6,1,1258.178,0,0.0,0,0.0,1,38.9761,1,26.86
19.616666666666667,1,1256.5811,0,0.0,0,0.0,1,38.5424,1,26.9846
19.633333333333333,1,1254.6534,0,0.0,0,0.0,1,40.9971,1,26.5621
19.65,1,1257.7415,0,0.0,0,0.0,1,38.9023,1,26.4269
19.666666666666668,1,1258.3508,0,0.0,0,0.0,1,39.0418,1,27.6854
19.683333333333334,1,1258.5157,0,0.0,0,0.0,1,39.9473,1,27.1272
19.7,1,1258.423,0,0.0,0,0.0,1,38.7087,1,26.6117
19.716666666666665,1,1256.4214,0,0.0,0,0.0,1,37.8846,1,25.9556
19.733333333333334,1,1254.9015,0,0.0,0,0.0,1,37.2989,1,26.734
19.75,1,1257.4125,0,0.0,0,0.0,1,38.0995,1,26.7804
19.766666666666666,1,1258.1505,0,0.0,0,0.0,1,38.2143,1,27.5863
19.783333333333335,1,1257.9968,0,0.0,0,0.0,1,38.0668,1,26.2853
19.8,1,1258.1147,0,0.0,0,0.0,1,38.1502,1,26.2062
19.816666666666666,1,1258.2532,0,0.0,0,0.0,1,38.7715,1,26.4596
19.833333333333332,1,1256.8564,0,0.0,0,0.0,1,38.3676,1,26.0726
19.85,1,1254.3392,0,0.0,0,0.0,1,38.4877,1,26.1382
19.866666666666667,1,1255.1281,0,0.0,0,0.0,1,43.422,1,26.2161
19.883333333333333,1,1257.4316,0,0.0,0,0.0,1,40.6224,1,26.4541
19.9,1,1257.5571,0,0.0,0,0.0,1,43.6151,1,26.4972
19.916666666666668,1,1256.8743,0,0.0,0,0.0,1,43.288,1,25.7761
19.933333333333334,1,1254.4924,0,0.0,0,0.0,1,41.8276,1,27.3255
19.95,1,1255.9675,0,0.0,0,0.0,1,39.6883,1,26.544
19.966666666666665,1,1.576,0,0.0,0,0.0,1,38.8522,1,27.3106
19.983333333333334,1,1.5717,0,0.0,0,0.0,1,37.4012,1,25.9569
20.0,1,1.5736,0,0.0,0,0.0,1,39.0334,1,25.8559
20.016666666666666,1,1.5793,0,0.0,0,0.0,1,39.7964,1,25.2071
20.033333333333335,1,1.5832,0,0.0,0,0.0,1,38.238,1,25.3471
20.05,1,1.5812,0,0.0,0,0.0,1,44.5827,1,25.7844
20.066666666666666,1,1.5674,0,0.0,0,0.0,1,39.6485,1,26.1207
20.083333333333332,1,1.6047,0,0.0,0,0.0,1,37.7889,1,26.4082
20.1,1,1.5901,0,0.0,0,0.0,1,37.2984,1,27.6138
20.116666666666667,1,1.5764,0,0.0,0,0.0,1,36.6028,1,26.3786
20.133333333333333,1,1.5816,0,0.0,0,0.0,1,38.2466,1,27.2759
20.15,1,1.5743,0,0.0,0,0.0,1,38.386,1,26.7701
20.166666666666668,1,1.5816,0,0.0,0,0.0,1,45.471,1,27.0711
20.183333333333334,1,1.5913,0,0.0,0,0.0,1,44.0419,1,25.6798
20.2,1,1.5755,0,0.0,0,0.0,1,39.0968,1,27.3329
20.216666666666665,1,1.5879,0,0.0,0,0.0,1,38.1704,1,26.1773
20.233333333333334,1,1.5893,0,0.0,0,0.0,1,37.1391,1,26.0823
20.25,1,1.5794,0,0.0,0,0.0,1,39.6368,1,26.2957
20.266666666666666,1,1.5833,0,0.0,0,0.0,1,41.3447,1,28.6353
20.283333333333335,1,1.5817,0,0.0,0,0.0,1,39.3425,1,26.224
20.3,1,1.5765,0,0.0,0,0.0,1,38.6353,1,27.4225
20.316666666666666,1,1.5743,0,0.0,0,0.0,1,51.1455,1,27.1068
20.333333333333332,1,1.5787,0,0.0,0,0.0,1,41.3947,1,27.8344
20.35,1,1.5892,0,0.0,0,0.0,1,39.5354,1,21.1241
20.366666666666667,1,1.5835,0,0.0,0,0.0,1,40.273,1,25.3
20.383333333333333,1,1.5751,0,0.0,0,0.0,1,38.3037,1,20.4401
20.4,1,1.5875,0,0.0,0,0.0,1,39.6854,1,22.3085
